origin_path,origin_sha256,origin_dir,origin_experiment,legacy_test_fingerprint,v1_5_evidence_unit_id,v1_5_legacy_alias,dataset,task,fold_fingerprint,model,window_length,condition,reservoir_size,normalization,input_mapping,topology_variant,rewire_seed,unit_identity_collided,records_in_unit,disposition,disposition_reason,kept_config_hash,config_hash,status,timestamp_utc
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R6/regression_seed00_fold01.json,ad011044ec181990e605b0bf4f04f69b8592e7ad18c49ae08e9d0bf2b129a755,e9_size_d2_n250,e9_size_d2_n250,ca4f1d01d5b6481d,60d7d3df59f1b1f8,ca4f1d01d5b6481d,d2_beef_uncontrolled,regression,6c9ef01abdf9,R6,16,full,250,n1_pre_l1,dense_random_all_nodes,R6_dense_random,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:07:26.579484+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:52:29.706809+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R6/regression_seed00_fold01.json,54311cde1650288a72e5431887bfd0ec0e500ce086f9798f98c17768ad97b497,e9_size_d2_n500,e9_size_d2_n500,ca4f1d01d5b6481d,7debdfd233a760a4,ca4f1d01d5b6481d,d2_beef_uncontrolled,regression,6c9ef01abdf9,R6,16,full,500,n1_pre_l1,dense_random_all_nodes,R6_dense_random,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:54:29.102656+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R6/regression_seed00_fold01.json,f9b43c102edae61a143f27310d780a0f14cae58b79366fe79334eeaa34967be2,e9_size_d2_n1000,e9_size_d2_n1000,ca4f1d01d5b6481d,3a50a7c50e91b40b,ca4f1d01d5b6481d,d2_beef_uncontrolled,regression,6c9ef01abdf9,R6,16,full,1000,n1_pre_l1,dense_random_all_nodes,R6_dense_random,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:03:09.260423+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R6/regression_seed00_fold01.json,e48a54eca5714c7a48e43fce38c10ccc93a98fd51b2cbdd34aa0535ee1a82b9b,e9_size_d2_n2000,e9_size_d2_n2000,ca4f1d01d5b6481d,9287621b39996a61,ca4f1d01d5b6481d,d2_beef_uncontrolled,regression,6c9ef01abdf9,R6,16,full,2000,n1_pre_l1,dense_random_all_nodes,R6_dense_random,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:29:54.581479+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R6/regression_seed00_fold01.json,9b9fc49362d8afa3e15b90b09aa4bbb9a0ae62efcb2ae24269d197d51aa01ad7,e9_size_d2_n4000,e9_size_d2_n4000,ca4f1d01d5b6481d,ce2ad9d9e1f9a297,ca4f1d01d5b6481d,d2_beef_uncontrolled,regression,6c9ef01abdf9,R6,16,full,4000,n1_pre_l1,dense_random_all_nodes,R6_dense_random,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T09:11:19.940560+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R2/regression_seed00_fold02.json,38bbe53499fe7c63f6cbf13428ea489ca95081db45e73c78f28711e4cf5f4f1e,e9_size_d2,e9_size_d2,caf54b92b3c16c65,ab4b056229c9e99a,caf54b92b3c16c65,d2_beef_uncontrolled,regression,8f5d6031eff3,R2,16,full,250,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:07:58.063982+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R2/regression_seed00_fold02.json,98995957d85b8bcc9b07abdbb22ac4c796fb5f25e7381680c87e632577662ae4,e9_size_d2_n250,e9_size_d2_n250,caf54b92b3c16c65,ab4b056229c9e99a,caf54b92b3c16c65,d2_beef_uncontrolled,regression,8f5d6031eff3,R2,16,full,250,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:07:58.063982+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:53:07.635307+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R2/regression_seed00_fold02.json,4ceceba87dc480224180cf2a0eebe3288a5f0e4891ffcad3c50c12d071b7184f,e9_size_d2_n500,e9_size_d2_n500,caf54b92b3c16c65,fc770368407b0e8b,caf54b92b3c16c65,d2_beef_uncontrolled,regression,8f5d6031eff3,R2,16,full,500,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:55:38.704745+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R2/regression_seed00_fold02.json,ff9c78e2d2bdb45fba79f384d4bcec59a7df2c30fae06c40a916a70d92f85899,e9_size_d2_n1000,e9_size_d2_n1000,caf54b92b3c16c65,9fb1532e28a9f308,caf54b92b3c16c65,d2_beef_uncontrolled,regression,8f5d6031eff3,R2,16,full,1000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:06:12.769020+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R2/regression_seed00_fold02.json,44d282b506779ea9fae2fc1038e75ccc4534d79da9bc535fb1495f540b3fa20a,e9_size_d2_n2000,e9_size_d2_n2000,caf54b92b3c16c65,14e05918d5f971da,caf54b92b3c16c65,d2_beef_uncontrolled,regression,8f5d6031eff3,R2,16,full,2000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:40:00.239893+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R2/regression_seed00_fold02.json,ef36450a285e625453b87e56750f07b8ba20627df3d2911791640c9eebb91d5c,e9_size_d2_n4000,e9_size_d2_n4000,caf54b92b3c16c65,6af82e7d91adf2fd,caf54b92b3c16c65,d2_beef_uncontrolled,regression,8f5d6031eff3,R2,16,full,4000,n1_pre_l1,dense_random_all_nodes,R2_degree_rewired,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T09:49:41.504611+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R1/classification_seed00_fold03.json,87ae1a075e1d4cd4dc06323de54108f5ff33735aa822102556cb34ee6966a81d,e9_size_d2,e9_size_d2,cb4c3c6f1d1f8ae6,df6fb940a0b3691c,cb4c3c6f1d1f8ae6,d2_beef_uncontrolled,classification,940f76d29b89,R1,16,full,250,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:08:18.004194+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R1/classification_seed00_fold03.json,3be6b88518029a58c966d9542aeb6e326a427ebe69bcb1e41aef3624361d779a,e9_size_d2_n250,e9_size_d2_n250,cb4c3c6f1d1f8ae6,df6fb940a0b3691c,cb4c3c6f1d1f8ae6,d2_beef_uncontrolled,classification,940f76d29b89,R1,16,full,250,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:08:18.004194+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:53:28.259642+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R1/classification_seed00_fold03.json,220742809173cb1b4044e3a5f66c3996091679aea9bc91e11ba056bd54018c37,e9_size_d2_n500,e9_size_d2_n500,cb4c3c6f1d1f8ae6,7cbf905d7028c080,cb4c3c6f1d1f8ae6,d2_beef_uncontrolled,classification,940f76d29b89,R1,16,full,500,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:56:23.686326+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R1/classification_seed00_fold03.json,8dcac063b30a48abdfb90e769fd6f4e1f7735385f7dfa764951cd1041b79423b,e9_size_d2_n1000,e9_size_d2_n1000,cb4c3c6f1d1f8ae6,0c5bdd3a250cd5a1,cb4c3c6f1d1f8ae6,d2_beef_uncontrolled,classification,940f76d29b89,R1,16,full,1000,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:08:27.551699+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R1/classification_seed00_fold03.json,b0b87ce86df449dea04aab362c2e4da6486cb4dfb335d31822d2833bba71136b,e9_size_d2_n2000,e9_size_d2_n2000,cb4c3c6f1d1f8ae6,6a3424c866b50feb,cb4c3c6f1d1f8ae6,d2_beef_uncontrolled,classification,940f76d29b89,R1,16,full,2000,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:49:54.773636+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R1/classification_seed00_fold03.json,8a8cac282e604583ffa79235e6fbc4a092989772caacb64f9320dc55ef2923cc,e9_size_d2_n4000,e9_size_d2_n4000,cb4c3c6f1d1f8ae6,f4b040935daab1a0,cb4c3c6f1d1f8ae6,d2_beef_uncontrolled,classification,940f76d29b89,R1,16,full,4000,n1_pre_l1,dense_random_all_nodes,R1_weight_shuffled,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T10:19:29.448934+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R3/regression_seed00_fold02.json,1cfa68965cec5e9b8f6576fa29c14cf1e91d05cd1685eb84427cc947b96bd4be,e9_size_d2,e9_size_d2,d2c488b897bbd298,9640251450f7e03f,d2c488b897bbd298,d2_beef_uncontrolled,regression,8f5d6031eff3,R3,16,full,250,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:08:00.156903+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R3/regression_seed00_fold02.json,3180264be0fb0f4c393529b260cabb33cd161d5fc1f8fec2cf5f7182e950ec75,e9_size_d2_n250,e9_size_d2_n250,d2c488b897bbd298,9640251450f7e03f,d2c488b897bbd298,d2_beef_uncontrolled,regression,8f5d6031eff3,R3,16,full,250,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:08:00.156903+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:53:09.763427+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R3/regression_seed00_fold02.json,8301e212e3887f37576baea5a2e3d6a760011d1961841048695edfea20682d2d,e9_size_d2_n500,e9_size_d2_n500,d2c488b897bbd298,91c024805845dc68,d2c488b897bbd298,d2_beef_uncontrolled,regression,8f5d6031eff3,R3,16,full,500,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:55:41.302359+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R3/regression_seed00_fold02.json,624a34be2ff91107c5e5a1f7cd43d9758755b00019c97f5c70bc068426eea56e,e9_size_d2_n1000,e9_size_d2_n1000,d2c488b897bbd298,2e2474d05983cf1f,d2c488b897bbd298,d2_beef_uncontrolled,regression,8f5d6031eff3,R3,16,full,1000,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:06:16.778136+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R3/regression_seed00_fold02.json,9518cfd34fc714848ae7f7828ef7cfc0de15693b51c2bebd29e822531d083a2b,e9_size_d2_n2000,e9_size_d2_n2000,d2c488b897bbd298,59c2533122761fe0,d2c488b897bbd298,d2_beef_uncontrolled,regression,8f5d6031eff3,R3,16,full,2000,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:40:08.098611+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R3/regression_seed00_fold02.json,eff90f6a47a75bca2695add237dbb05378f38bb7c2751fb69a1aea45b29a520f,e9_size_d2_n4000,e9_size_d2_n4000,d2c488b897bbd298,caf0046b39301993,d2c488b897bbd298,d2_beef_uncontrolled,regression,8f5d6031eff3,R3,16,full,4000,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T09:49:56.778005+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R4/regression_seed00_fold02.json,1e672d4eb0a6ceb77e55e7c6f4114fe85c56d744d99889711d81a1984a7edcbc,e9_size_d2,e9_size_d2,d3671598e3ccc986,218792e280c88d46,d3671598e3ccc986,d2_beef_uncontrolled,regression,8f5d6031eff3,R4,16,full,250,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:08:02.742971+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R4/regression_seed00_fold02.json,bdf840f8f9fca17ed271d963089d0b31238b2423732a88cd7f910eecfd62cb41,e9_size_d2_n250,e9_size_d2_n250,d3671598e3ccc986,218792e280c88d46,d3671598e3ccc986,d2_beef_uncontrolled,regression,8f5d6031eff3,R4,16,full,250,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:08:02.742971+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:53:12.455053+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R4/regression_seed00_fold02.json,c9891707d056cf02246b7d10747f6be5327209bc99a38494912791149e11e34e,e9_size_d2_n500,e9_size_d2_n500,d3671598e3ccc986,71673bf3eecb5d4f,d3671598e3ccc986,d2_beef_uncontrolled,regression,8f5d6031eff3,R4,16,full,500,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:55:46.273836+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R4/regression_seed00_fold02.json,5acd63c283a6d047c08d9c92b2a24ef4c87d063196fe34a17cdefd3075113cf2,e9_size_d2_n1000,e9_size_d2_n1000,d3671598e3ccc986,158e13c0e46cac21,d3671598e3ccc986,d2_beef_uncontrolled,regression,8f5d6031eff3,R4,16,full,1000,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:06:28.568891+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R4/regression_seed00_fold02.json,a58bff20a406f0ea9b0c71db3aa94226847ff14d59638b31097cf18666165fec,e9_size_d2_n2000,e9_size_d2_n2000,d3671598e3ccc986,d1d1195e70e16e90,d3671598e3ccc986,d2_beef_uncontrolled,regression,8f5d6031eff3,R4,16,full,2000,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T07:40:50.147192+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R4/regression_seed00_fold02.json,28f39e818d4120310aac1f756150bed2a1a82650d0fe1fd73751734db3098029,e9_size_d2_n4000,e9_size_d2_n4000,d3671598e3ccc986,b00ca8b41a5e5cfe,d3671598e3ccc986,d2_beef_uncontrolled,regression,8f5d6031eff3,R4,16,full,4000,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T09:52:36.142402+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R4/regression_seed00_fold04.json,ff73275096bf7654b5ab67086782f796caefb0a5e4380a94d17d572aca742852,e9_size_d2,e9_size_d2,d5d87dd5ba906cc1,225dbb0ba835f241,d5d87dd5ba906cc1,d2_beef_uncontrolled,regression,b01bbf6f9575,R4,16,full,250,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:09:35.176952+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R4/regression_seed00_fold04.json,998870f9f22d0963a7f35b3b7a187ccc174073104c47f36ad4573e12a2e2c5c7,e9_size_d2_n250,e9_size_d2_n250,d5d87dd5ba906cc1,225dbb0ba835f241,d5d87dd5ba906cc1,d2_beef_uncontrolled,regression,b01bbf6f9575,R4,16,full,250,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:09:35.176952+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:54:52.738131+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R4/regression_seed00_fold04.json,5fd85c538c304092b9f861b1715ab8ddc21c2290838851fe1386e63c2829b917,e9_size_d2_n500,e9_size_d2_n500,d5d87dd5ba906cc1,7d401b15596b6501,d5d87dd5ba906cc1,d2_beef_uncontrolled,regression,b01bbf6f9575,R4,16,full,500,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:59:31.441397+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R4/regression_seed00_fold04.json,8583afcbb50c84931edcf2098529ddf7493959afbd7ce0990424a28f7802d946,e9_size_d2_n1000,e9_size_d2_n1000,d5d87dd5ba906cc1,ac7c41f13807616b,d5d87dd5ba906cc1,d2_beef_uncontrolled,regression,b01bbf6f9575,R4,16,full,1000,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:17:55.195475+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R4/regression_seed00_fold04.json,2a429459d4262aec49af371644e63cb07005f4f8de57ce4c6f64a7d644b92d92,e9_size_d2_n2000,e9_size_d2_n2000,d5d87dd5ba906cc1,47ecd2791a7fcf3f,d5d87dd5ba906cc1,d2_beef_uncontrolled,regression,b01bbf6f9575,R4,16,full,2000,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T08:19:24.442877+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R4/regression_seed00_fold04.json,b41659d369cc9e16e68ba231ebec4d5c93ea55f43f62fd84be636ace3c0d04b9,e9_size_d2_n4000,e9_size_d2_n4000,d5d87dd5ba906cc1,d7de22ef140c774e,d5d87dd5ba906cc1,d2_beef_uncontrolled,regression,b01bbf6f9575,R4,16,full,4000,n1_pre_l1,dense_random_all_nodes,R4_er_esn,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T12:09:49.338377+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2/d2_beef_uncontrolled/R3/classification_seed00_fold04.json,5b5e4d40efbaedc450cf2678e283e2905176da2d7cfe2aa9ab080f0be1cb2486,e9_size_d2,e9_size_d2,d7298b9f86e00911,ddf41b74232d2dc2,d7298b9f86e00911,d2_beef_uncontrolled,classification,b01bbf6f9575,R3,16,full,250,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,2,adopted,kept touch of a duplicated unit (2 records); kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.,2b681f4040fc,2b681f4040fc,ok,2026-09-22T06:09:09.096355+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n250/d2_beef_uncontrolled/R3/classification_seed00_fold04.json,1743b5f32df7786dbe4a6ff61a4d26d01894a1f55617c43df43b2acaf9189135,e9_size_d2_n250,e9_size_d2_n250,d7298b9f86e00911,ddf41b74232d2dc2,d7298b9f86e00911,d2_beef_uncontrolled,classification,b01bbf6f9575,R3,16,full,250,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,2,duplicate_test_touch,"second scored evaluation of the same evidence unit (N=250, same split, same model, same condition) under config e2dbcef1dad6; the kept touch is 2b681f4040fc at 2026-09-22T06:09:09.096355+00:00. kept = the record with the earliest timestamp_utc; ties broken by the lexicographically smaller config_hash. Chosen without reference to any metric: selecting the better-scoring touch would be choosing the design after knowing which way the result leans.",2b681f4040fc,e2dbcef1dad6,ok,2026-09-22T06:54:24.479037+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n500/d2_beef_uncontrolled/R3/classification_seed00_fold04.json,fd93e28344a2850cea2a9966d9de0911213d62ace4c70ebf7791c24e4c3386a7,e9_size_d2_n500,e9_size_d2_n500,d7298b9f86e00911,afc89abda7f7449d,d7298b9f86e00911,d2_beef_uncontrolled,classification,b01bbf6f9575,R3,16,full,500,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,1,adopted,sole scored evaluation of this evidence unit,5ef9f26a4c53,5ef9f26a4c53,ok,2026-09-22T06:58:14.523897+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n1000/d2_beef_uncontrolled/R3/classification_seed00_fold04.json,c34369e27bc04644fd074171ec2a0472ca527e819ff0e437cf515b10f7c5e07c,e9_size_d2_n1000,e9_size_d2_n1000,d7298b9f86e00911,e1e23ddd92cfbdd4,d7298b9f86e00911,d2_beef_uncontrolled,classification,b01bbf6f9575,R3,16,full,1000,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,1,adopted,sole scored evaluation of this evidence unit,aeaa183639c5,aeaa183639c5,ok,2026-09-22T07:13:47.904467+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n2000/d2_beef_uncontrolled/R3/classification_seed00_fold04.json,4657c74e08d7cc39a6ae29a238d2bfbc708fed345c41471e71bbbb6068b176a2,e9_size_d2_n2000,e9_size_d2_n2000,d7298b9f86e00911,effbb499a846cf32,d7298b9f86e00911,d2_beef_uncontrolled,classification,b01bbf6f9575,R3,16,full,2000,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,1,adopted,sole scored evaluation of this evidence unit,45dea923f5eb,45dea923f5eb,ok,2026-09-22T08:07:53.949315+00:00
results/audit/m4_audit/server_evidence/ev/e9_size_d2_n4000/d2_beef_uncontrolled/R3/classification_seed00_fold04.json,0b481a3129f5188aa261aeff122719bca56710a4163a0775868f00c7c75490c2,e9_size_d2_n4000,e9_size_d2_n4000,d7298b9f86e00911,f2b260437615894c,d7298b9f86e00911,d2_beef_uncontrolled,classification,b01bbf6f9575,R3,16,full,4000,n1_pre_l1,dense_random_all_nodes,R3_random_sparse,0,True,1,adopted,sole scored evaluation of this evidence unit,e2526bc8a3c8,e2526bc8a3c8,ok,2026-09-22T11:28:29.242134+00:00
